Date,Code,Description,Unit of Measure,Value
1988/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,587.4
1988/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,601.6
1989/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,584.4
1989/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,587.1
1989/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,581.7
1989/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,574.8
1989/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,575.8
1989/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,563.8
1989/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,576.9
1989/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,594.3
1989/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,567.5
1989/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,603.4
1989/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,573.9
1989/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,560.1
1990/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,587.7
1990/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,572.9
1990/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,565.4
1990/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,564.0
1990/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,560.9
1990/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,586.1
1990/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,573.2
1990/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,577.1
1990/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,585.9
1990/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,580.3
1990/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,580.3
1990/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,577.2
1991/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,549.1
1991/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,569.1
1991/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,587.6
1991/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,573.1
1991/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,589.2
1991/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,557.9
1991/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,583.7
1991/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,581.4
1991/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,561.7
1991/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,574.2
1991/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,564.0
1991/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,565.9
1992/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,577.6
1992/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,577.2
1992/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,580.4
1992/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,589.0
1992/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,579.1
1992/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,587.7
1992/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,583.8
1992/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,577.3
1992/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,586.0
1992/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,581.2
1992/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,591.4
1992/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,575.9
1993/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,596.3
1993/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,608.9
1993/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,598.3
1993/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,598.2
1993/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,599.3
1993/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,579.7
1993/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,582.8
1993/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,578.9
1993/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,579.3
1993/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,583.9
1993/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,574.8
1993/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,588.3
1994/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,583.6
1994/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,556.1
1994/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,558.9
1994/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,564.5
1994/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,528.4
1994/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,555.2
1994/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,550.0
1994/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,552.9
1994/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,553.4
1994/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,539.2
1994/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,541.1
1994/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,526.5
1995/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,507.5
1995/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,512.2
1995/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,511.5
1995/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,501.2
1995/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,473.3
1995/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,498.3
1995/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,511.0
1995/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,500.0
1995/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,496.5
1995/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,497.3
1995/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,482.2
1995/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,487.6
1996/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,497.8
1996/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,485.8
1996/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,480.5
1996/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,470.2
1996/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,481.9
1996/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,473.4
1996/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,470.2
1996/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,462.0
1996/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,441.2
1996/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,464.0
1996/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,473.2
1996/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,470.2
1997/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,461.9
1997/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,467.8
1997/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,479.0
1997/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,470.8
1997/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,481.6
1997/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,464.1
1997/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,461.9
1997/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,473.2
1997/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,473.3
1997/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,465.9
1997/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,494.7
1997/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,463.9
1998/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,471.7
1998/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,449.0
1998/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,428.4
1998/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,436.2
1998/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,432.2
1998/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,447.6
1998/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,447.3
1998/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,442.9
1998/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,435.9
1998/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,429.6
1998/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,441.1
1998/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,447.7
1999/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,434.2
1999/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,433.5
1999/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,464.1
1999/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,438.9
1999/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,442.1
1999/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,432.1
1999/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,421.3
1999/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,397.5
1999/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,430.1
1999/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,425.1
1999/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,416.5
1999/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,420.5
2000/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,419.9
2000/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,436.5
2000/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,424.1
2000/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,415.5
2000/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,401.4
2000/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,410.3
2000/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,405.8
2000/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,405.8
2000/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,405.3
2000/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,401.5
2000/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,400.9
2000/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,388.8
2001/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,392.5
2001/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,385.5
2001/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,377.6
2001/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,380.4
2001/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,374.3
2001/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,381.2
2001/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,394.8
2001/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,349.3
2001/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,364.8
2001/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,372.3
2001/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,361.4
2001/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,378.4
2002/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,390.8
2002/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,377.1
2002/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,375.3
2002/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,386.6
2002/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,388.7
2002/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,375.5
2002/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,383.2
2002/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,376.9
2002/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,384.8
2002/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,369.6
2002/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,368.4
2002/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,371.8
2003/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,377.5
2003/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,365.4
2003/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,362.2
2003/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,367.1
2003/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,355.5
2003/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,342.0
2003/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,358.5
2003/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,347.8
2003/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,348.0
2003/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,352.3
2003/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,345.1
2003/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,345.1
2004/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,332.5
2004/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,339.8
2004/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,333.4
2004/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,326.2
2004/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,328.6
2004/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,326.0
2004/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,327.9
2004/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,322.2
2004/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,310.1
2004/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,304.7
2004/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,309.5
2004/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,299.3
2005/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,309.5
2005/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,295.9
2005/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,295.8
2005/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,264.5
2005/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,285.2
2005/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,283.5
2005/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,273.4
2005/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,253.1
2005/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,271.6
2005/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,272.3
2005/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,273.9
2005/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,286.7
2006/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,266.6
2006/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,271.3
2006/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,269.5
2006/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,273.8
2006/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,247.1
2006/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,257.4
2006/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,254.6
2006/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,254.4
2006/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,255.2
2006/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,251.1
2006/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,252.2
2006/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,237.9
2007/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,256.3
2007/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,267.5
2007/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,239.5
2007/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,241.1
2007/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,242.2
2007/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,240.5
2007/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,242.7
2007/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,243.8
2007/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,238.1
2007/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,234.7
2007/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,221.3
2007/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,228.8
2008/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,213.2
2008/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,191.5
2008/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,212.6
2008/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,213.4
2008/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,210.2
2008/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,210.6
2008/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,204.3
2008/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,187.0
2008/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,201.8
2008/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,196.5
2008/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,193.9
2008/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,191.8
2009/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,197.4
2009/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,198.2
2009/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,199.2
2009/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,188.9
2009/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,189.0
2009/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,183.9
2009/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,185.3
2009/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,184.8
2009/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,188.9
2009/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,181.9
2009/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,179.3
2009/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,178.3
2010/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,157.0
2010/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,181.1
2010/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,175.1
2010/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,178.1
2010/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,184.6
2010/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,183.3
2010/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,179.0
2010/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,193.5
2010/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,175.7
2010/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,178.3
2010/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,180.1
2010/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,180.8
2011/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,180.0
2011/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,176.4
2011/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,178.2
2011/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,178.9
2011/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,172.4
2011/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,171.6
2011/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,171.5
2011/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,154.9
2011/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,172.2
2011/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,169.7
2011/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,168.4
2011/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,163.6
2012/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,161.4
2012/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,155.8
2012/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,158.4
2012/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,155.8
2012/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,170.6
2012/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,164.5
2012/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,163.1
2012/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,158.6
2012/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,154.5
2012/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,89.4
2012/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,115.3
2012/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,130.1
2013/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,151.3
2013/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,151.1
2013/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,150.5
2013/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,155.0
2013/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,147.5
2013/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,144.1
2013/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,168.4
2013/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,153.9
2013/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,149.3
2013/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,157.0
2013/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,153.3
2013/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,143.1
2014/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,142.1
2014/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,146.6
2014/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,147.0
2014/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,149.6
2014/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,144.6
2014/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,143.1
2014/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,143.3
2014/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,141.0
2014/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,144.1
2014/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,142.9
2014/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,138.4
2014/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,146.7
2015/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,102.7
2015/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,137.1
2015/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,152.6
2015/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,137.0
2015/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,135.8
2015/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,139.5
2015/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,131.9
2015/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,141.3
2015/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,141.9
2015/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,133.8
2015/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,144.9
2015/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,143.0
2016/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,129.3
2016/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,153.0
2016/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,143.6
2016/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,136.0
2016/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,139.5
2016/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,137.7
2016/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,132.4
2016/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,126.9
2016/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,131.3
2016/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,129.1
2016/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,131.6
2016/12,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,133.5
2017/01,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,129.7
2017/02,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,127.4
2017/03,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,132.6
2017/04,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,133.3
2017/05,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,135.0
2017/06,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,134.1
2017/07,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,138.0
2017/08,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,134.4
2017/09,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,133.4
2017/10,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,128.3
2017/11,KBP7060N,Indicators of real economic activity: Mining production:     Gold,Index,119.3
