Date,Code,Description,Unit of Measure,Value
1990/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5699
1990/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5948
1990/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5906
1990/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5477
1990/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5328
1990/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5160
1990/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5435
1990/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6075
1990/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,5833
1990/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6220
1990/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6674
1990/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6205
1991/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6715
1991/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6895
1991/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7282
1991/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6967
1991/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7184
1991/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7439
1991/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7686
1991/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7961
1991/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8014
1991/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8626
1991/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9071
1991/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8152
1992/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9364
1992/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9457
1992/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8963
1992/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9632
1992/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10396
1992/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10188
1992/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11287
1992/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11549
1992/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10772
1992/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11098
1992/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10567
1992/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9104
1993/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8788
1993/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8298
1993/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7480
1993/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8031
1993/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7902
1993/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7513
1993/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7355
1993/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7034
1993/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,6776
1993/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7059
1993/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7055
1993/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9092
1994/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9125
1994/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8800
1994/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7932
1994/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7298
1994/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7166
1994/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7084
1994/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7568
1994/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,7851
1994/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8061
1994/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,8969
1994/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,9387
1994/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11087
1995/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11321
1995/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,12372
1995/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,12031
1995/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10154
1995/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,12507
1995/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,12382
1995/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,12124
1995/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11905
1995/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11793
1995/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11965
1995/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,13436
1995/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,15680
1996/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,15451
1996/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,14717
1996/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,13992
1996/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11694
1996/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10998
1996/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11254
1996/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10370
1996/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10078
1996/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10043
1996/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10284
1996/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10935
1996/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,10305
1997/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,11762
1997/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,12494
1997/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,13120
1997/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,14416
1997/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,21824
1997/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,22131
1997/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,22814
1997/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,25891
1997/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,26506
1997/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,27317
1997/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,26540
1997/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,28454
1998/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,27852
1998/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,30928
1998/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32797
1998/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32716
1998/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32854
1998/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,33382
1998/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32646
1998/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32680
1998/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,30497
1998/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,30511
1998/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,31252
1998/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,31582
1999/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32557
1999/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32745
1999/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,32886
1999/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,33662
1999/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,34305
1999/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,35060
1999/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,35651
1999/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,37341
1999/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,39211
1999/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,42638
1999/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,45239
1999/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,45369
2000/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,46421
2000/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,46987
2000/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,48451
2000/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,49987
2000/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,50746
2000/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,51069
2000/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,51960
2000/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,52141
2000/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,54742
2000/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,56762
2000/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,58043
2000/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,57005
2001/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,58521
2001/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,57953
2001/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,60345
2001/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,60176
2001/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,60187
2001/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,60434
2001/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,61702
2001/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,62828
2001/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,67547
2001/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,70956
2001/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,77726
2001/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,90591
2002/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,85258
2002/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,86169
2002/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,85737
2002/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,80518
2002/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,74189
2002/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,78317
2002/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,76616
2002/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,79768
2002/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,80088
2002/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,75917
2002/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,70039
2002/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,65977
2003/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,66196
2003/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,63410
2003/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,61130
2003/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,54719
2003/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,63031
2003/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,57864
2003/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,57826
2003/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,56940
2003/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,54640
2003/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,53980
2003/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,50473
2003/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,52905
2004/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,55885
2004/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,54486
2004/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,62241
2004/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,68556
2004/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,66856
2004/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,70233
2004/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,72670
2004/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,79237
2004/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,78242
2004/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,78598
2004/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,82280
2004/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,82849
2005/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,89037
2005/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,89421
2005/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,98832
2005/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,97748
2005/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,115298
2005/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,124085
2005/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,124918
2005/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,123210
2005/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,124101
2005/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,131694
2005/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,129149
2005/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,130466
2006/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,134938
2006/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,138491
2006/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,142352
2006/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,145623
2006/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,159846
2006/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,171543
2006/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,165941
2006/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,173835
2006/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,191218
2006/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,182701
2006/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,181337
2006/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,178318
2007/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,187696
2007/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,191171
2007/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,192709
2007/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,190689
2007/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,198102
2007/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,199561
2007/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,207743
2007/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,212637
2007/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,209439
2007/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,207455
2007/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,217934
2007/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,224313
2008/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,249429
2008/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,263925
2008/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,278294
2008/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,260085
2008/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,261545
2008/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,272080
2008/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,256269
2008/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,264230
2008/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,284388
2008/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,332403
2008/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,336342
2008/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,316991
2009/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,343794
2009/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,339183
2009/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,323554
2009/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,287904
2009/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,284633
2009/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,274502
2009/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,278695
2009/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,295154
2009/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,290899
2009/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,306436
2009/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,300500
2009/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,292701
2010/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,298017
2010/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,303949
2010/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,307798
2010/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,310040
2010/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,318959
2010/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,322111
2010/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,316242
2010/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,319507
2010/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,307275
2010/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,307527
2010/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,309114
2010/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,290627
2011/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,326394
2011/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,329437
2011/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,334619
2011/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,333549
2011/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,343819
2011/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,341086
2011/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,337358
2011/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,362064
2011/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,401856
2011/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,392484
2011/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,413499
2011/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,397818
2012/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,400287
2012/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,385552
2012/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,388876
2012/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,386742
2012/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,417241
2012/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,404248
2012/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,404114
2012/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,420478
2012/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,423387
2012/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,439579
2012/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,448108
2012/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,430942
2013/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,458667
2013/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,450719
2013/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,459946
2013/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,453436
2013/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,488345
2013/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,469541
2013/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,468732
2013/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,494693
2013/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,502609
2013/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,495570
2013/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,503480
2013/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,520189
2014/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,556646
2014/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,537092
2014/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,523159
2014/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,522717
2014/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,515662
2014/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,515715
2014/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,533973
2014/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,528797
2014/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,556826
2014/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,531574
2014/11,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,535692
2014/12,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,568523
2015/01,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,551754
2015/02,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,548514
2015/03,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,565428
2015/04,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,556140
2015/05,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,565670
2015/06,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,571210
2015/07,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,579877
2015/08,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,614761
2015/09,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,640056
2015/10,KBP1021M,South African Reserve Bank assets: Total gold and other      foreign reserves,R millions,635503
